ADD_NUM,LF_NAME,ADDRESS,POSTAL_CD,CITY,X,Y,LONGITUDE,LATITUDE,FAC_NAM,STE_FLR_UN,PERFRMANCE,EXHBVISART,SCRN_BASSE,LIBRARY,MULTIPURP,HERITAGE,OWNERSHIP,OBJECTID
2,Strachan Ave,2 Strachan Ave,M6K 3C3,Toronto,312094.24,4832554.568,-79.4094072885,43.6349040306,Canadian National Exhibition (Stanley Barracks),,0,0,0,0,1,1,City Owned,486
19,Charlotte St,19 Charlotte St,M5V 2H5,Toronto,313370.676,4833855.531,-79.3935674097,43.6466003532,The Charlotte Room,,1,0,0,0,0,0,Owned by others,547
1161,Dundas St W,1161 Dundas St W,M6J 1X3,Toronto,311117.404,4834140.496,-79.4214954988,43.6491879447,Cooper Cole,,0,1,0,0,0,0,Owned by others,414
890,Queen St W,890 Queen St W,M6J 1G3,Toronto,311651.055,4833707.853,-79.4148856374,43.6452892172,The Devil's Workshop,,0,1,0,0,0,0,Owned by others,464
1265,Military Trl,1265 Military Trl,M1C 1A4,Toronto,330034.415,4849150.564,-79.1862926619,43.7838954685,"University of Toronto of Scarborough (ARC Theatre, Attic, Athletic Centre, Doris McCarthy Gallery, Arts & Administration Building, Leigha Lee Brown Theatre)",,1,1,0,0,1,0,Owned by others,1390
960,St Clair Ave W,960 St Clair Ave W,M6E 1A1,Toronto,309924.828,4837532.219,-79.4362451808,43.6797265624,Portuguese Pioneer Gallery,,0,1,0,0,0,0,Owned by others,318
1069,St Clair Ave W,1069 St Clair Ave W,M6E 1A6,Toronto,309678.611,4837396.758,-79.4393002965,43.678508866,Axe Capoeira,,1,0,0,0,0,0,Owned by others,319
1,Wiltshire Ave,1 Wiltshire Ave,M6N 2V7,Toronto,308835.854,4836173.657,-79.4497622187,43.6675044098,Aluna Theatre,Unit 124,1,0,0,0,1,0,Owned by others,325
14,Afton Ave,14 Afton Ave,M6J 1R7,Toronto,310780.9,4833932.097,-79.425668962,43.6473147243,The Centre for the Arts,,0,0,1,0,0,0,Owned by others,327
1101,Bloor St W,1101 Bloor St W,M6H 1M7,Toronto,310105.929,4835333.16,-79.4340217401,43.659930887,Bloor/Gladstone Branch (TPL),,1,0,0,1,1,1,City Operated,329
1140,Bloor St W,1140 Bloor St W,M6H 4E6,Toronto,309944.536,4835334.411,-79.4360227964,43.6599432743,Dovercourt Baptist Church,,0,0,0,0,1,0,Owned by others,330
228,Roncesvalles Ave,228 Roncesvalles Ave,M6R 2L7,Toronto,308901.583,4833689.549,-79.4489661909,43.6451434263,High Park Library (TPL),,1,0,0,1,0,0,City Owned,259
315,Roncesvalles Ave,315 Roncesvalles Ave,M6R 2M6,Toronto,308844.314,4834071.918,-79.4496732622,43.6485854574,Another Story Bookshop,,0,1,0,0,0,0,Owned by others,260
1200,Bloor St W,1200 Bloor St W,M6H 1N2,Toronto,309762.582,4835291.674,-79.4382791541,43.659559797,Gallery 1200,,0,1,0,0,0,0,Owned by others,331
47,Colborne St,47 Colborne St,M5E 1P8,Toronto,314885.123,4834118.96,-79.3747896589,43.6489521361,GTA Photography Classes,Unit 306,0,0,0,0,0,1,Owned by others,998
1929,Bayview Ave,1929 Bayview Ave,M4G 3E8,Toronto,314653.112,4841716.225,-79.3775272258,43.7173395649,CNIB - Toronto,,0,0,0,0,1,0,Owned by others,870
45,Davenport Rd,45 Davenport Rd,M5R 1H2,Toronto,313668.141,4836759.208,-79.3898326233,43.6727331896,The Stone Church,,1,0,0,0,0,0,Owned by others,904
33,Hazelton Ave,33 Hazelton Ave,M5R 2E3,Toronto,313400.913,4836645.218,-79.393144613,43.671701943,"33 Hazelton Avenue (Offices of: Sable Castelli, Edward Day, Art Core)",,0,1,0,0,0,0,Owned by others,926
2901,Bayview Ave,2901 Bayview Ave,M2K 1E6,Toronto,313960.182,4847477.868,-79.386025843,43.769202859,Bayview Branch (TPL),,0,0,0,1,0,0,City operated,799
28,Industrial St,28 Industrial St,M4G 1Y9,Toronto,316156.695,4840706.692,-79.3588886901,43.7082314668,Studio 203,,0,1,0,0,0,0,Owned by others,841
1339,Bathurst St,1339 Bathurst St,,Toronto,311517.098,4837475.754,-79.4164987117,43.6792059422,Hillcrest CC,,0,0,0,0,1,0,City Operated,707
729,St Clair Ave W,729 St Clair Ave W,M6C 1B2,Toronto,310631.627,4837689.987,-79.4274778008,43.681141402,St. Matthews United Church,,1,0,0,0,1,1,Owned by others,732
111,Manor Rd E,111 Manor Rd E,M4S 1R4,Toronto,313548.845,4840153.333,-79.3912573401,43.7032852927,Church of the Transfiguration,,1,0,0,0,0,0,Owned by others,756
75,Churchill Ave,75 Churchill Ave,M2N 1Y8,Toronto,311295.101,4847751.252,-79.4191293744,43.7717000122,St. Edward's Church Hall,,1,0,0,0,1,0,Owned by others,778
401,Richmond St W,401 Richmond St W,M5V 3A8,Toronto,313275.238,4833983.73,-79.3947484327,43.6477554326,Red Head Gallery,Suite 115,0,1,0,0,0,1,Owned by others,656
186,Spadina Ave,186 Spadina Ave,M5T 3B2,Toronto,313090.976,4834197.311,-79.3970291898,43.6496800681,Toronto Underground Cinema,,0,0,1,0,0,0,Owned by others,680
294,College St,294 College St,M5T 1R9,Toronto,312722.333,4835122.266,-79.401581766,43.658001111,Studio Gallery,,0,1,0,0,0,0,Owned by others,556
468,King St W,468 King St W,M5V 1L8,Toronto,313180.236,4833738.98,-79.3959299602,43.6455536656,George Gilmour Gallery at Open Studio,,0,1,1,0,0,1,Owned by others,598
984,Queen St W,984 Queen St W,M6J 1H1,Toronto,311388.479,4833631.45,-79.4181411625,43.6446037009,Propeller Centre for the Visual Arts,,0,1,0,0,0,0,Owned by others,474
136,Beverley St,136 Beverley St,M5T 1Y5,Toronto,313279.863,4834687.231,-79.3946798279,43.6540874485,Consulate General of Italy,,0,1,0,0,0,1,Owned by others,523
945,Bloor St W,945 Bloor St W,M6H 1L5,Toronto,310600.225,4835486.644,-79.4278915015,43.6613087707,Comedy Bar,,1,0,0,0,0,0,Owned by others,396
9,Ossington Ave,9 Ossington Ave,M6J 2Y8,Toronto,311341.459,4833622.909,-79.4187240707,43.6445272055,InterAccess Electronic Media Arts Centre,,0,1,1,0,0,0,Owned by others,438
944,Queen St W,944 Queen St W,M6J 1G8,Toronto,311502.168,4833662.024,-79.4167316326,43.64487796,Clint Roenisch Gallery,,0,1,0,0,0,0,Owned by others,467
1100,Queen St W,1100 Queen St W,M6J 1H9,Toronto,311000.024,4833522.247,-79.4229572767,43.6436238491,"The Social Bar, Twist Gallery",,1,1,0,0,0,0,Owned by others,362
180,Sudbury St,180 Sudbury St,M6J 0A8,Toronto,310822.114,4833330.761,-79.4251645592,43.6419015916,Sketch,,0,1,0,0,0,0,Owned by others,376
2,Orianna Dr,2 Orianna Dr,M8W 4Y1,Toronto,300961.238,4828885.845,-79.5473557747,43.6019052149,Alderwood Library,,0,0,0,1,0,0,City Owned,81
650,Dixon Rd,650 Dixon Rd,M9W 1J1,Toronto,298482.842,4838775.299,-79.5781710851,43.6909062533,Toronto Congress Centre,,1,0,0,0,1,0,Owned by others,14
10,Toledo Rd,10 Toledo Rd,M9C 2H3,Toronto,298979.263,4833025.438,-79.5719498198,43.6391542176,Bloordale CS,,0,0,0,0,1,0,City Operated,36
25,Burnhamthorpe Rd,25 Burnhamthorpe Rd,M9A 1G9,Toronto,302369.688,4834180.237,-79.5299317734,43.649566204,Islington United Church,,1,0,0,0,1,1,Owned by others,51
28,Colonel Samuel Smith Park Dr,28 Colonel Samuel Smith Park Dr,M8V 4B7,Toronto,303448.789,4828134.457,-79.5165420373,43.5951499132,Father John Redmond CSS and Regional Arts Centre,,1,0,0,0,1,0,City owned,69
730,Eglinton Ave W,730 Eglinton Ave W,M5N 1B9,Toronto,311123.818,4840126.317,-79.4213460342,43.7030668492,Forest Hill Collegiate,,0,0,0,0,1,0,Owned by others,291
2,King St,2 King St,M9N 1K9,Toronto,303125.354,4839985.162,-79.5205848964,43.7018204059,Weston Branch (TPL),,0,0,0,1,1,1,City Operated,136
200,Morrish Rd,200 Morrish Rd,M1C 1E8,Toronto,331260.627,4849125.204,-79.1710595098,43.7836251098,St. Joseph's Church (Highland Creek),,1,0,0,0,1,0,Owned by others,1392
38,Abell St,38 Abell St,M6J 0A2,Toronto,310851.523,4833342.382,-79.4247999228,43.6420059786,Artscape Triangle Gallery,,0,1,0,0,0,0,Owned by others,326
1567,Kingston Rd,1567 Kingston Rd,M1N 1R9,Toronto,323533.572,4838677.59,-79.267423279,43.6898186852,Won Studio,,0,1,1,0,0,0,Owned by others,1292
35,Fairview Mall Dr,35 Fairview Mall Dr,M2J 4S4,Toronto,317117.629,4848583.641,-79.3467854116,43.779118849,Fairview Branch + Theatre (TPL),,1,0,0,1,1,0,City Operated,1249
2,Matilda St,2 Matilda St,M4M 1L9,Toronto,316549.101,4835358.116,-79.3541361319,43.6600816556,Merchants of Green Coffee,,1,1,1,0,1,0,Owned by others,1164
789,Yonge St,789 Yonge St,M4W 2G8,Toronto,313923.031,4836665.602,-79.3866732078,43.6718875247,"Toronto Reference Library (Atrium, Beeton Auditorium, Bram & Bluma Appel Salon)",,1,0,1,1,0,0,City Owned,967
455,Glebeholme Blvd,455 Glebeholme Blvd,M4C 1V3,Toronto,319169.542,4838268.441,-79.3215686319,43.6862324029,Earl Beatty Community Centre,,0,0,0,0,1,0,City Owned,1205
443,Lakeshore Ave,443 Lakeshore Ave,M5J 2W2,Toronto,314173.148,4830134.665,-79.383680871,43.613088947,Artscape Gibraltar Point,,0,1,0,0,1,1,City Owned,1041
150,Laird Dr,150 Laird Dr,M4G 3V7,Toronto,315812.735,4840759.125,-79.3631556512,43.7087085302,Bravo Academy for the Performing Arts,,1,0,0,0,0,0,Owned by others,868
310,Bloor St W,310 Bloor St W,M5S 1W4,Toronto,312651.92,4836146,-79.4024427695,43.6672253169,Tartu College,,0,0,0,0,1,0,Owned by others,529
3015,Dundas St W,3015 Dundas St W,M6P 1Z4,Toronto,307228.482,4835924.896,-79.4696941099,43.6652717664,Agora Mediterranean Cafe,,1,1,0,0,0,0,Owned by others,184
2520,Birchmount Rd,2520 Birchmount Rd,M1T 2M5,Toronto,320682.502,4849452.509,-79.3024731056,43.7868718189,Stephen Leacock Community Recreation Centre,,1,0,0,0,1,0,City Owned,1340
1081 1/2,Pape Ave,1081 1/2 Pape Ave,,Toronto,316934.898,4838881.743,-79.3492736729,43.6917925766,Todmorden Room Branch (TPL),,0,0,0,1,0,0,City owned,1132
55,Mill St,55 Mill St,M5A 3C4,Toronto,316104.915,4834309.252,-79.359661916,43.65063867,Stirling Room,"Building 36, Suite 100",0,1,0,0,0,1,Owned by others,1055
95,Danforth Ave,95 Danforth Ave,M4K 1N2,Toronto,316214.544,4837143.433,-79.358243281,43.676148465,Joy of Dance Studio,3rd Floor,1,0,0,0,0,0,Owned by others,1143
43,Forest Grove Dr,43 Forest Grove Dr,M2K 1Z4,Toronto,314503.116,4848610.358,-79.3792651027,43.7793979661,Forest Grove United Church,,1,0,0,0,1,0,Owned by others,804
1691,Dundas St W,1691 Dundas St W,M6K 1V2,Toronto,309810.643,4834214.197,-79.4376931837,43.6498607185,Naco Gallery Cafe,,0,1,0,0,0,0,Owned by others,348
1700,Wilson Ave,1700 Wilson Ave,M3L 1B2,Toronto,303774.834,4842112.508,-79.5125311905,43.7209712989,Black Creek Branch (TPL),,1,0,0,0,0,0,City Owned,96
80,Winchester St,80 Winchester St,M4X 1B2,Toronto,315509.189,4836061.771,-79.3670154515,43.6664311301,Winchester Street Theatre (Toronto Dance Theatre),,1,0,0,0,0,1,Owned by others,1105
1073,Millwood Rd,1073 Millwood Rd,M4G 1X6,Toronto,316022.167,4840101.551,-79.3605705725,43.7027867742,Leaside Memorial Community Gardens - William Lea Room,,0,0,0,0,1,0,City Owned,844
1581,Dupont St,1581 Dupont St,M6P 3S5,Toronto,308534.657,4835890.15,-79.4534992597,43.6649538282,Louise Lipman Contemporary Art,,0,1,0,0,0,0,Owned by others,351
3401,Dufferin St,3401 Dufferin St,M6A 2T9,Toronto,308694.394,4842680.957,-79.4514704404,43.7260790335,ArtStarts,,1,1,0,0,1,0,Owned by others,269
384,Eglinton Ave W,384 Eglinton Ave W,M5N 1A2,Toronto,312036.932,4840287.914,-79.4100143723,43.7045129473,Nikola Rukaj Gallery,,0,1,0,0,0,0,Owned by others,293
1697,St Clair Ave W,1697 St Clair Ave W,M6N 1J2,Toronto,308076.078,4836914.193,-79.4591782572,43.6741737003,Articsok Gallery,,0,1,0,0,0,0,Owned by others,322
3581,Dundas St W,3581 Dundas St W,M6S 2S8,Toronto,305464.453,4835952.921,-79.4915668703,43.6655274499,Gotta Dance Studio,B,1,0,0,0,1,0,Owned by others,192
1558,Bloor St W,1558 Bloor St W,M6P 1A4,Toronto,308535.053,4834936.102,-79.45350107,43.6563657676,Romero House,,0,0,0,0,1,0,Owned by others,225
1906,Sheppard Ave W,1906 Sheppard Ave W,M3L 1Y7,Toronto,303976.238,4844222.016,-79.5100357049,43.7399603967,Jane / Sheppard Branch (TPL),,0,0,0,1,0,0,City Owned,121
130,Industry St,130 Industry St,M6M 5G3,Toronto,305181.614,4839190.771,-79.495072907,43.6946723919,Tha Spot Dance Centre,19,1,0,0,0,0,0,Owned by others,153
2190,Bloor St W,2190 Bloor St W,M6S 1N3,Toronto,306816.415,4834412.919,-79.4748098773,43.6516627404,The Village Playhouse (Backspace),E,1,0,0,0,0,0,Owned by others,173
1550,Sandhurst Crcl,1550 Sandhurst Crcl,M1V 1S6,Toronto,323015.01,4851919.363,-79.2734097852,43.8090228385,Albert Campbell Collegiate Institute,,1,0,0,0,1,0,Owned by others,1354
4279,Lawrence Ave E,4279 Lawrence Ave E,M1E 2S8,Toronto,330671.896,4847593.84,-79.1784470285,43.7698620372,Morningside Branch (TPL),,0,0,0,1,1,0,Owned by others,1385
270,Rouge Hills Dr,270 Rouge Hills Dr,M1C 2Z1,Toronto,334954.977,4850082.299,-79.1251076669,43.792099131,West Rouge Community Centre,,0,0,0,0,1,0,City Owned,1396
2467,Eglinton Ave E,2467 Eglinton Ave E,M1K 2R1,Toronto,323983.871,4843439.64,-79.2616677663,43.7326712188,Don Montgomery Community Recreation Centre,,0,0,0,0,1,0,City Owned,1275
2380,Eglinton Ave E,2380 Eglinton Ave E,M1K 2P3,Toronto,323283.516,4843392.288,-79.2703636475,43.7322626856,Kennedy/Eglinton Branch (TPL) / ProTech Media Centre,,1,0,1,1,0,0,City Operated,1306
1318,Queen St E,1318 Queen St E,M4L 1C5,Toronto,318695.865,4835806.023,-79.3275074129,43.6640766267,Brayham Contemporary Art,,0,1,0,0,0,0,Owned by others,1180
2,Bellefair Ave,2 Bellefair Ave,M4L 3T8,Toronto,320891.223,4836515.352,-79.3002649822,43.6704175369,Bellefair United Church,,1,0,0,0,1,0,Owned by others,1210
18,Williamson Rd,18 Williamson Rd,M4E 1K5,Toronto,321045.876,4836910.223,-79.29833544,43.6739684183,Glen Ames Senior Public School,,1,1,1,0,1,0,Owned by others,1244
575,Van Horne Ave,575 Van Horne Ave,M2J 4S8,Toronto,318028.386,4849524.322,-79.3354480147,43.7875702935,Pleasant View Branch (TPL),,1,0,0,1,1,0,City Operated,1256
402,Danforth Ave,402 Danforth Ave,M4K 1P3,Toronto,316750.137,4837331.897,-79.3516001759,43.6778451007,Megas Restaurant,,1,0,0,0,0,0,Owned by others,1119
11,Davies Ave,11 Davies Ave,M4M 2A9,Toronto,316608,4835236.3,-79.353405336,43.658975619,IX Gallery and Event Place,Suite 102,0,1,0,0,0,0,Owned by others,1151
816,Logan Ave,816 Logan Ave,M4K 3E1,Toronto,316884.084,4837254.462,-79.3499406695,43.677145929,Frankland Community Centre,,0,0,0,0,1,0,City Owned,1163
380,King St E,380 King St E,M5A 1K9,Toronto,315938.838,4834685.299,-79.3617160767,43.6540348076,studio b,,0,1,0,0,0,0,Owned by others,1034
509,Parliament St,509 Parliament St,M4X 1P3,Toronto,315430.544,4835917.557,-79.3679935011,43.6651340667,Canadian Contemporary Dance Theatre,,1,0,0,0,0,0,Owned by others,1066
58,Sumach St,58 Sumach St,M5A 3J7,Toronto,316162.693,4834926.354,-79.3589359072,43.6562011934,Dixon Hall,,1,0,0,0,1,0,Owned by others,1091
200,Victoria St,200 Victoria St,M5B 1V8,Toronto,314534.302,4834737.367,-79.3791276305,43.6545231169,Pantages Hotel Toronto Centre,,0,1,1,0,1,0,Owned by others,954
85,Bleecker St,85 Bleecker St,M4X 1X1,Toronto,315062.908,4835907.454,-79.3725520593,43.6650484278,Bleecker Street Housing Co-op,,1,0,0,0,1,0,Owned by others,989
60,Mc Caul St,60 Mc Caul St,M5T 1V9,Toronto,313586.842,4834471.193,-79.3908778639,43.6521391356,Gardiner Museum,,0,1,0,0,0,0,Owned by others,608
100,Princes Blvd,100 Princes Blvd,M6K 3C3,Toronto,311840.298,4832513.748,-79.4125548185,43.6345388663,"Direct Energy Centre (Ricoh Coliseum, National Trade Centre)",,1,0,0,0,1,1,Owned by others,452
190,Princes Blvd,190 Princes Blvd,M6K 3C3,Toronto,311128.255,4832312.879,-79.4213814477,43.6327367337,Queen Elizabeth Theatre,,1,0,0,0,0,1,Owned by others,453
1650-1660,Avenue Rd,1650-1660 Avenue Rd,M5M 3Y1,Toronto,311420.313,4842722.04,-79.4176355636,43.7264291576,Martha Hicks School of Ballet,,1,0,0,0,0,0,Owned by others,305
1593-1595,Bayview Ave,1593-1595 Bayview Ave,M4G 3B5,Toronto,314861.794,4840471.721,-79.3749610274,43.7061348369,Second Cup,,1,0,0,0,0,0,Owned by others,865
400,Roncesvalles Ave,400 Roncesvalles Ave,M6R 2M9,Toronto,308717.484,4834345.958,-79.4512434344,43.6510528265,The Revue Cinema,,0,0,1,0,0,0,Owned by others,263
2492,Yonge St,2492 Yonge St,M4P 2H7,Toronto,312864.091,4841113.94,-79.39973884,43.7119394723,The Castlefield Event Theatre,,0,0,0,0,1,0,Owned by others,307
3048,Dundas St W,3048 Dundas St W,M6P 1Z3,Toronto,307126.402,4835970.316,-79.4709596422,43.6656809318,Axis Gallery & Grill,,1,0,0,0,0,0,Owned by others,186
358,Dufferin St,358 Dufferin St,M6K 1Z8,Toronto,310520.578,4833266.985,-79.428902612,43.6413297208,The Baitshop Gallery,Suite 117,0,1,0,0,1,0,Owned by others,233
956,Wilson Ave,956 Wilson Ave,M3K 1E7,Toronto,307104.944,4843110.16,-79.4711969526,43.7299490897,Lao Association of Ontario,,1,1,0,0,1,0,Owned by others,120
2000,Keele St,2000 Keele St,M6M 3Y4,Toronto,306740.714,4839496.172,-79.4757305393,43.6974194449,Greenborough Community Church,,1,0,0,0,1,0,Owned by others,165
1571,Sandhurst Crcl,1571 Sandhurst Crcl,M1V 1V2,Toronto,323344.367,4851943.198,-79.2693152889,43.8092293409,Woodside Square Library (TPL),,0,1,0,1,0,0,City Owned,1355
850,O'Connor Dr,850 O'Connor Dr,M4B 3L6,Toronto,319913.196,4840584.078,-79.3122799086,43.7070607671,Canadian Macedonian Heritage Society,,0,0,0,0,1,0,Owned by others,1207
1681,Lake Shore Blvd E,1681 Lake Shore Blvd E,M4L 3W6,Toronto,320104.807,4835660.656,-79.3100416264,43.6627409105,"Boardwalk Pub, Woodbine Beach",,1,0,0,0,0,0,Owned by others,1223
6,Williamson Rd,6 Williamson Rd,M4E 1K5,Toronto,321007.596,4836906.93,-79.2988102677,43.6739396121,Beaches Recreation Centre,,0,1,0,0,1,0,City Owned,1243
545,Van Horne Ave,545 Van Horne Ave,M2J 4S8,Toronto,317927.093,4849462.026,-79.3367080692,43.7870113766,Pleasantview CC,,0,0,0,0,1,0,City Owned,1255
966,Danforth Ave,966 Danforth Ave,M4J 1L9,Toronto,317853.116,4837630.65,-79.3379131086,43.680515999,The One,,1,1,0,0,0,0,Owned by others,1123
370,Broadview Ave,370 Broadview Ave,M4K 2M8,Toronto,316625.082,4835995.161,-79.3531801849,43.6658148319,Riverdale Branch (TPL),,0,0,0,1,0,1,City operated,1137
400,Eastern Ave,400 Eastern Ave,M4M 1B9,Toronto,317280.888,4835072.828,-79.3450694287,43.6575019297,Spazio dell'Arte Gallery,Suite 201,0,1,0,0,0,0,Owned by others,1154
765,Queen St E,765 Queen St E,M4M 1H3,Toronto,317078.087,4835260.613,-79.3475796191,43.6591955401,"Queen/Saulter Branch (TPL), Ralph Thornton Centre",,1,1,0,1,1,1,City Owned,1170
91,King St E,91 King St E,M5C 1G3,Toronto,314877.07,4834191.726,-79.3748849,43.649598659,The Albany Club,,1,0,1,0,0,0,Owned by others,1027
40,Oak St,40 Oak St,M5A 2C6,Toronto,315656.886,4835482.822,-79.365195569,43.6612177458,Toronto Christian Resource Centre,,1,0,0,0,1,0,Owned by others,1057
503,Queen St E,503 Queen St E,M5A 1V1,Toronto,316244.433,4835007.754,-79.3579208604,43.6569326534,Studio Visuals,,0,1,0,0,0,0,Owned by others,1073
116A,Sherbourne St,116A Sherbourne St,M5A 2R2,Toronto,315313.192,4834644.096,-79.3694730828,43.6536731443,Flux + Form Design Studio,,0,1,0,0,0,0,Owned by others,1083
50,St Joseph St,50 St Joseph St,,Toronto,313744.53,4836052.004,-79.3888965324,43.6663665183,St. Basil's Church,,1,0,0,0,0,0,Owned by others,949
279,Yonge St,279 Yonge St,M5B 1N8,Toronto,314431.893,4834856.901,-79.3803954084,43.6556002745,Hard Rock Cafe (Club 279),,1,0,0,0,0,0,Owned by others,963
40,Bay St,40 Bay St,M5J 2X2,Toronto,314546.077,4833506.77,-79.3790038505,43.6434462761,Air Canada Centre,,1,0,0,0,0,1,Owned by others,979
157,Carlton St,157 Carlton St,M5A 2K3,Toronto,315073.738,4835695.128,-79.3724218213,43.6631370537,Mixed Company Theatre,,1,0,0,0,0,1,Owned by others,992
17,Church St,17 Church St,M5E 1M2,Toronto,314996.408,4834022.386,-79.373412027,43.6480813226,Bezpala Brown Gallery,,0,1,0,0,0,1,Owned by others,996
121,Bloor St E,121 Bloor St E,M4W 3M5,Toronto,314148.08,4836516.777,-79.383884858,43.6705451372,"Global Television, Shaw Media",,0,0,1,0,0,0,Owned by others,879
519,Church St,519 Church St,M4Y 2C9,Toronto,314385.724,4836074.441,-79.3809458538,43.6665605425,The 519 Church Street Community Centre (Gallery Space),,0,1,0,0,1,0,City Owned,895
34,Isabella St,34 Isabella St,M4Y 1N1,Toronto,314139.321,4836252.555,-79.3839979864,43.66816689,Canadian Lesbian and Gay Archives - Gallery,,0,0,0,0,0,0,Owned by others,930
80,Sheppard Ave E,80 Sheppard Ave E,M2N 6E8,Toronto,312184.165,4846769.238,-79.4080992264,43.762852696,Metro Separate School Board Auditorium,,1,0,0,0,1,0,Owned by others,787
6000,Leslie St,6000 Leslie St,M2H 1J9,Toronto,315143.779,4850911.651,-79.371262213,43.8001037717,Cummer Park Community Centre,,0,0,0,0,1,0,City Owned,806
306,Lawrence Ave E,306 Lawrence Ave E,M4N 1T7,Toronto,314113.884,4842921.109,-79.3841982627,43.7281920563,Toronto French School,,0,0,0,0,1,0,Owned by others,821
670,Eglinton Ave E,670 Eglinton Ave E,M4G 2K4,Toronto,315045.286,4841162.696,-79.3726707725,43.7123518636,Leaside Presbyterian Church,,1,0,0,0,1,0,Owned by others,839
822,Millwood Rd,822 Millwood Rd,M4G 1W4,Toronto,315360.497,4840379.058,-79.3687749301,43.7052939141,Leaside Dance School,,1,0,0,0,0,0,Owned by others,853
1515,Bathurst St,1515 Bathurst St,M5P 3H4,Toronto,311428.932,4838094.994,-79.4175844776,43.684780273,St. Michael's College School Centre for the Arts,,1,1,0,0,1,0,Owned by others,710
611,St Clair Ave W,611 St Clair Ave W,M6C 1A3,Toronto,311004.615,4837770.886,-79.422850993,43.681866635,St. Michael & All Angels Church,,0,0,1,0,0,1,Owned by others,730
131,Farnham Ave,131 Farnham Ave,M4V 1H7,Toronto,312976.068,4837815.567,-79.3983989841,43.6822499396,"De La Salle ""Oaklands"" Auditorium",,1,0,0,0,0,0,Owned by others,753
639,Queen St W,639 Queen St W,M5V 2B7,Toronto,312580.198,4833916.188,-79.4033650764,43.6471552979,The Burroughes Buiding Art Space,,0,1,0,0,0,1,Owned by others,629
401,Richmond St W,401 Richmond St W,M5V 3A8,Toronto,313275.238,4833983.73,-79.3947484327,43.6477554326,Wynick/Tuck Gallery,Suite 128,0,1,0,0,0,1,Owned by others,662
80,Spadina Ave,80 Spadina Ave,M5V 2J4,Toronto,313205.054,4833794.977,-79.3956214316,43.646057357,Katzman Kamen Gallery,Suite 406,0,1,0,0,0,1,Owned by others,672
486,Spadina Ave,486 Spadina Ave,M5S 2H1,Toronto,312792.59,4835163.191,-79.4007133471,43.6583773037,Silver Dollar,,1,0,0,0,1,0,Owned by others,684
2,Sussex Ave,2 Sussex Ave,M5S 1J5,Toronto,312880.978,4835962.371,-79.3996051522,43.6655699357,"Innis College (Town Hall, Caf�, Screening Room)",,1,0,0,0,1,0,Owned by others,697
